Order_ID,Month,Order_Date,Customer_ID,Product,Category,Unit_Price,Quantity,Revenue Before Discount,Discount,Discount Amount,Total_Sales,Payment_Mode,City,Sales_Channel,,,,,
2687,January-2024,10-01-2024,C246,Smartphone,Electronics,"30,802",2,"61,604",0,0,"61,604",Cash,Delhi,Online,,,,,
2688,April-2024,09-04-2024,C887,Notebook,Stationery,"-1,390",2,"-2,780",0,0,"-2,780",UPI,Delhi,Offline,,,,,
2689,May-2024,26-05-2024,C760,Tablet,Electronics,"19,156",5,"95,780",15,14367,"81,413",Cash,Hyderabad,Offline,,,,,
2690,June-2024,05-06-2024,C356,Printer,Electronics,"9,607",4,"38,428",15,5764.2,"32,663",Credit Card,Ahmedabad,Offline,,,,,
2691,February-2024,27-02-2024,C247,Keyboard,Electronics,"2,109",2,"4,218",15,632.7,"3,585",Debit Card,Bangalore,Offline,,,,,
2692,January-2024,06-01-2024,C542,Keyboard,Electronics,89,1,89,15,13.35,75,Cash,Hyderabad,Offline,,,,,
2693,February-2024,02-02-2024,C960,Printer,Electronics,"7,852",4,"31,408",15,4711.2,"26,696",Cash,Ahmedabad,Offline,,,,,
2694,April-2024,23-04-2024,C497,Office Chair,Furniture,"6,489",3,"19,467",10,1946.7,"17,520",Cash,Bangalore,Online,,,,,
2695,March-2024,03-03-2024,C322,Monitor,Electronics,"12,328",2,"24,656",10,2465.6,"22,190",Cash,Kolkata,Offline,,,,,
2696,June-2024,13-06-2024,C414,Monitor,Electronics,"11,609",2,"23,218",15,3482.7,"19,735",UPI,Ahmedabad,Offline,,,,,
2697,June-2024,08-06-2024,C522,Laptop,Electronics,"53,816",2,"1,07,632",10,10763.2,"96,868",Credit Card,Kolkata,Offline,,,,,
2698,February-2024,16-02-2024,C553,Laptop,Electronics,"55,842",2,"1,11,684",15,16752.6,"94,931",Credit Card,Chennai,Online,,,,,
2699,June-2024,13-06-2024,C511,Notebook,Stationery,"1,322",2,"2,644",5,132.2,"2,511",Cash,Pune,Offline,,,,,
2700,March-2024,03-03-2024,C988,Headphones,Electronics,"3,623",4,"14,492",10,1449.2,"13,042",UPI,Mumbai,Online,,,,,
2701,January-2024,22-01-2024,C121,Laptop,Electronics,"56,769",1,"56,769",10,5676.9,"51,092",UPI,Pune,Offline,,,,,
2702,February-2024,21-02-2024,C861,Headphones,Electronics,"4,423",2,"8,846",10,884.6,"7,961",UPI,Pune,Offline,,,,,
2703,May-2024,29-05-2024,C948,Office Chair,Furniture,"6,945",3,"20,835",5,1041.75,"19,793",Debit Card,Chennai,Online,,,,,
2704,May-2024,23-05-2024,C263,Headphones,Electronics,"1,168",4,"4,672",0,0,"4,672",Cash,Bangalore,Offline,,,,,
2705,June-2024,28-06-2024,C387,Monitor,Electronics,"13,998",1,"13,998",5,699.9,"13,298",Cash,Mumbai,Online,,,,,
2706,February-2024,04-02-2024,C490,Office Chair,Furniture,"6,553",4,"26,212",5,1310.6,"24,901",UPI,Pune,Offline,,,,,
2707,May-2024,29-05-2024,C685,Headphones,Electronics,"2,332",1,"2,332",15,349.8,"1,982",Debit Card,Pune,Online,,,,,
2708,April-2024,04-04-2024,C170,Headphones,Electronics,"1,052",5,"5,260",10,526,"4,734",Cash,Bangalore,Online,,,,,
2709,June-2024,20-06-2024,C301,Printer,Electronics,"8,197",1,"8,197",10,819.7,"7,377",Cash,Delhi,Offline,,,,,
2710,February-2024,13-02-2024,C473,Keyboard,Electronics,286,5,"1,430",10,143,"1,287",UPI,Ahmedabad,Offline,,,,,
2711,February-2024,12-02-2024,C153,Monitor,Electronics,"12,869",3,"38,607",10,3860.7,"34,746",Cash,Kolkata,Offline,,,,,
2712,January-2024,11-01-2024,C379,Office Chair,Furniture,"7,700",1,"7,700",10,770,"6,930",UPI,Bangalore,Online,,,,,
2713,May-2024,26-05-2024,C119,Keyboard,Electronics,"1,059",2,"2,118",15,317.7,"1,800",Cash,Kolkata,Online,,,,,
2714,June-2024,26-06-2024,C788,Keyboard,Electronics,"2,354",4,"9,416",10,941.6,"8,474",Debit Card,Kolkata,Offline,,,,,
2715,March-2024,28-03-2024,C235,Printer,Electronics,"9,945",3,"29,835",5,1491.75,"28,343",Cash,Chennai,Offline,,,,,
2716,January-2024,22-01-2024,C560,Smartphone,Electronics,"31,299",3,"93,897",0,0,"93,897",UPI,Bangalore,Online,,,,,
2717,March-2024,03-03-2024,C176,Headphones,Electronics,"2,029",1,"2,029",5,101.45,"1,927",Credit Card,Mumbai,Online,,,,,
2718,January-2024,03-01-2024,C840,Laptop,Electronics,"56,016",3,"1,68,048",0,0,"1,68,048",Credit Card,Ahmedabad,Offline,,,,,
2719,June-2024,19-06-2024,C208,Notebook,Stationery,"-1,381",1,"-1,381",5,-69.05,"-1,311",Credit Card,Mumbai,Online,,,,,
2720,January-2024,24-01-2024,C835,Smartphone,Electronics,"28,015",4,"1,12,060",5,5603,"1,06,457",Credit Card,Delhi,Online,,,,,
2721,April-2024,09-04-2024,C428,Desk Lamp,Furniture,589,4,"2,356",5,117.8,"2,238",Cash,Bangalore,Offline,,,,,
2722,March-2024,14-03-2024,C849,Notebook,Stationery,"1,663",1,"1,663",15,249.45,"1,413",Credit Card,Delhi,Online,,,,,
2723,February-2024,15-02-2024,C302,Keyboard,Electronics,89,5,445,5,22.25,422,UPI,Mumbai,Online,,,,,
2724,February-2024,17-02-2024,C968,Printer,Electronics,"10,097",2,"20,194",5,1009.7,"19,184",Cash,Chennai,Offline,,,,,
2725,May-2024,09-05-2024,C755,Keyboard,Electronics,393,4,"1,572",10,157.2,"1,414",Debit Card,Hyderabad,Online,,,,,
2726,June-2024,16-06-2024,C799,Keyboard,Electronics,652,2,"1,304",0,0,"1,304",UPI,Mumbai,Offline,,,,,
2727,March-2024,29-03-2024,C850,Laptop,Electronics,"55,538",4,"2,22,152",0,0,"2,22,152",Cash,Delhi,Online,,,,,
2728,March-2024,22-03-2024,C702,Printer,Electronics,"9,859",5,"49,295",0,0,"49,295",Debit Card,Pune,Offline,,,,,
2729,April-2024,01-04-2024,C860,Office Chair,Furniture,"6,517",4,"26,068",10,2606.8,"23,461",Cash,Pune,Online,,,,,
2730,February-2024,28-02-2024,C701,Headphones,Electronics,674,3,"2,022",15,303.3,"1,718",Cash,Ahmedabad,Offline,,,,,
2731,April-2024,13-04-2024,C574,Office Chair,Furniture,"6,852",2,"13,704",5,685.2,"13,018",Cash,Kolkata,Online,,,,,
2732,February-2024,05-02-2024,C907,Printer,Electronics,"8,562",2,"17,124",15,2568.6,"14,555",Debit Card,Delhi,Offline,,,,,
2733,June-2024,18-06-2024,C276,Headphones,Electronics,"2,928",2,"5,856",5,292.8,"5,563",UPI,Delhi,Offline,,,,,
2734,April-2024,30-04-2024,C253,Keyboard,Electronics,881,2,"1,762",0,0,"1,762",Cash,Kolkata,Online,,,,,
2735,March-2024,18-03-2024,C949,Desk Lamp,Furniture,937,2,"1,874",5,93.7,"1,780",Cash,Ahmedabad,Offline,,,,,
2736,April-2024,21-04-2024,C972,Headphones,Electronics,"2,496",1,"2,496",10,249.6,"2,246",UPI,Mumbai,Offline,,,,,
2737,June-2024,29-06-2024,C588,Notebook,Stationery,-695,2,"-1,390",5,-69.5,"-1,320",Cash,Hyderabad,Offline,,,,,
2738,May-2024,05-05-2024,C113,Keyboard,Electronics,"2,086",2,"4,172",10,417.2,"3,754",Debit Card,Kolkata,Online,,,,,
2739,June-2024,02-06-2024,C232,Desk Lamp,Furniture,954,3,"2,862",10,286.2,"2,575",Credit Card,Pune,Offline,,,,,
2740,January-2024,17-01-2024,C118,Office Chair,Furniture,"6,515",4,"26,060",5,1303,"24,757",Credit Card,Pune,Online,,,,,
2741,March-2024,21-03-2024,C749,Office Chair,Furniture,"8,222",3,"24,666",10,2466.6,"22,199",Debit Card,Hyderabad,Online,,,,,
2742,March-2024,23-03-2024,C900,Notebook,Stationery,"2,097",2,"4,194",5,209.7,"3,984",Credit Card,Ahmedabad,Offline,,,,,
2743,January-2024,05-01-2024,C420,Desk Lamp,Furniture,"3,407",1,"3,407",15,511.05,"2,895",Credit Card,Pune,Online,,,,,
2744,May-2024,15-05-2024,C602,Office Chair,Furniture,"7,468",3,"22,404",0,0,"22,404",Cash,Kolkata,Online,,,,,
2745,March-2024,11-03-2024,C828,Headphones,Electronics,"1,990",1,"1,990",15,298.5,"1,691",Credit Card,Hyderabad,Online,,,,,
2746,March-2024,24-03-2024,C464,Notebook,Stationery,96,5,480,5,24,456,Debit Card,Pune,Offline,,,,,
2747,March-2024,21-03-2024,C719,Desk Lamp,Furniture,619,2,"1,238",0,0,"1,238",Debit Card,Delhi,Online,,,,,
2748,May-2024,14-05-2024,C918,Desk Lamp,Furniture,956,2,"1,912",15,286.8,"1,625",Cash,Delhi,Offline,,,,,
2749,March-2024,07-03-2024,C309,Headphones,Electronics,"1,712",1,"1,712",0,0,"1,712",Cash,Mumbai,Offline,,,,,
2750,April-2024,29-04-2024,C894,Headphones,Electronics,"2,329",4,"9,316",5,465.8,"8,850",Cash,Pune,Online,,,,,
2751,March-2024,11-03-2024,C566,Keyboard,Electronics,310,5,"1,550",15,232.5,"1,317",Debit Card,Bangalore,Online,,,,,
2752,March-2024,23-03-2024,C117,Smartphone,Electronics,"28,214",3,"84,642",15,12696.3,"71,945",Debit Card,Bangalore,Offline,,,,,
2753,April-2024,06-04-2024,C663,Laptop,Electronics,"55,575",4,"2,22,300",10,22230,"2,00,070",Cash,Bangalore,Offline,,,,,
2754,June-2024,05-06-2024,C956,Laptop,Electronics,"55,636",3,"1,66,908",10,16690.8,"1,50,217",UPI,Delhi,Online,,,,,
2755,May-2024,07-05-2024,C165,Smartphone,Electronics,"28,573",2,"57,146",0,0,"57,146",Credit Card,Hyderabad,Online,,,,,
2756,April-2024,02-04-2024,C465,Printer,Electronics,"7,332",4,"29,328",10,2932.8,"26,395",UPI,Ahmedabad,Offline,,,,,
2757,May-2024,19-05-2024,C163,Desk Lamp,Furniture,"1,505",4,"6,020",5,301,"5,719",UPI,Hyderabad,Offline,,,,,
2758,February-2024,10-02-2024,C218,Keyboard,Electronics,431,2,862,0,0,862,UPI,Delhi,Online,,,,,
2759,May-2024,02-05-2024,C143,Laptop,Electronics,"53,897",2,"1,07,794",5,5389.7,"1,02,404",Credit Card,Pune,Offline,,,,,
2760,April-2024,09-04-2024,C874,Tablet,Electronics,"18,078",5,"90,390",10,9039,"81,351",Cash,Delhi,Offline,,,,,
2761,May-2024,20-05-2024,C169,Laptop,Electronics,"53,819",5,"2,69,095",0,0,"2,69,095",Credit Card,Hyderabad,Offline,,,,,
2762,January-2024,02-01-2024,C457,Smartphone,Electronics,"30,382",3,"91,146",5,4557.3,"86,588",Cash,Hyderabad,Online,,,,,
2763,May-2024,17-05-2024,C107,Notebook,Stationery,-728,3,"-2,184",10,-218.4,"-1,965",Cash,Bangalore,Online,,,,,
2764,June-2024,04-06-2024,C362,Printer,Electronics,"7,801",3,"23,403",10,2340.3,"21,062",Cash,Mumbai,Offline,,,,,
2765,April-2024,25-04-2024,C129,Office Chair,Furniture,"7,471",5,"37,355",15,5603.25,"31,751",Credit Card,Bangalore,Online,,,,,
2766,January-2024,11-01-2024,C496,Smartphone,Electronics,"31,042",2,"62,084",5,3104.2,"58,979",Debit Card,Hyderabad,Offline,,,,,
2767,April-2024,02-04-2024,C574,Laptop,Electronics,"55,653",2,"1,11,306",10,11130.6,"1,00,175",Credit Card,Delhi,Offline,,,,,
2768,January-2024,04-01-2024,C321,Headphones,Electronics,"4,024",3,"12,072",5,603.6,"11,468",Cash,Kolkata,Offline,,,,,
2769,April-2024,27-04-2024,C500,Notebook,Stationery,"1,207",2,"2,414",15,362.1,"2,051",Cash,Chennai,Online,,,,,
2770,January-2024,20-01-2024,C731,Smartphone,Electronics,"31,622",1,"31,622",0,0,"31,622",UPI,Delhi,Offline,,,,,
2771,January-2024,01-01-2024,C410,Office Chair,Furniture,"6,562",5,"32,810",5,1640.5,"31,169",UPI,Delhi,Offline,,,,,
2772,February-2024,25-02-2024,C761,Monitor,Electronics,"13,976",4,"55,904",10,5590.4,"50,313",UPI,Chennai,Offline,,,,,
2773,June-2024,16-06-2024,C122,Keyboard,Electronics,"2,655",1,"2,655",0,0,"2,655",Debit Card,Bangalore,Offline,,,,,
2774,April-2024,26-04-2024,C919,Monitor,Electronics,"10,492",1,"10,492",15,1573.8,"8,918",Credit Card,Delhi,Online,,,,,
2775,January-2024,23-01-2024,C842,Monitor,Electronics,"11,864",5,"59,320",10,5932,"53,388",Debit Card,Delhi,Offline,,,,,
2776,January-2024,17-01-2024,C848,Headphones,Electronics,"1,382",1,"1,382",15,207.3,"1,174",Cash,Delhi,Online,,,,,
2777,May-2024,07-05-2024,C542,Office Chair,Furniture,"6,689",2,"13,378",0,0,"13,378",UPI,Mumbai,Offline,,,,,
2778,March-2024,13-03-2024,C836,Office Chair,Furniture,"5,830",3,"17,490",0,0,"17,490",Debit Card,Hyderabad,Online,,,,,
2779,June-2024,25-06-2024,C558,Laptop,Electronics,"55,663",1,"55,663",15,8349.45,"47,313",Cash,Hyderabad,Online,,,,,
2780,March-2024,14-03-2024,C472,Smartphone,Electronics,"30,449",3,"91,347",15,13702.05,"77,644",Cash,Bangalore,Offline,,,,,
2781,June-2024,17-06-2024,C480,Desk Lamp,Furniture,"2,014",2,"4,028",10,402.8,"3,625",Debit Card,Kolkata,Online,,,,,
2782,May-2024,28-05-2024,C511,Printer,Electronics,"8,914",3,"26,742",10,2674.2,"24,067",Credit Card,Ahmedabad,Offline,,,,,
2783,April-2024,02-04-2024,C542,Smartphone,Electronics,"30,466",3,"91,398",5,4569.9,"86,828",Debit Card,Pune,Offline,,,,,
2784,April-2024,25-04-2024,C871,Desk Lamp,Furniture,"3,329",2,"6,658",0,0,"6,658",Debit Card,Bangalore,Offline,,,,,
2785,May-2024,18-05-2024,C747,Headphones,Electronics,"3,986",5,"19,930",5,996.5,"18,933",Credit Card,Kolkata,Online,,,,,
2786,April-2024,17-04-2024,C214,Desk Lamp,Furniture,"2,028",1,"2,028",0,0,"2,028",UPI,Chennai,Online,,,,,
2787,February-2024,28-02-2024,C800,Printer,Electronics,"9,003",1,"9,003",10,900.3,"8,102",Debit Card,Kolkata,Offline,,,,,
2788,February-2024,26-02-2024,C690,Printer,Electronics,"10,071",4,"40,284",0,0,"40,284",Credit Card,Ahmedabad,Online,,,,,
2789,June-2024,26-06-2024,C871,Monitor,Electronics,"12,933",1,"12,933",0,0,"12,933",Cash,Bangalore,Online,,,,,
2790,June-2024,26-06-2024,C413,Monitor,Electronics,"13,095",4,"52,380",10,5238,"47,142",Credit Card,Mumbai,Online,,,,,
2791,January-2024,07-01-2024,C116,Laptop,Electronics,"54,211",1,"54,211",5,2710.55,"51,500",Credit Card,Mumbai,Online,,,,,
2792,March-2024,05-03-2024,C563,Smartphone,Electronics,"29,728",3,"89,184",15,13377.6,"75,806",UPI,Chennai,Offline,,,,,
2793,April-2024,09-04-2024,C483,Monitor,Electronics,"11,244",4,"44,976",15,6746.4,"38,229",UPI,Ahmedabad,Online,,,,,
2794,May-2024,07-05-2024,C427,Printer,Electronics,"7,127",3,"21,381",15,3207.15,"18,173",Cash,Mumbai,Offline,,,,,
2795,June-2024,25-06-2024,C701,Notebook,Stationery,"1,727",3,"5,181",15,777.15,"4,403",UPI,Kolkata,Online,,,,,
2796,May-2024,04-05-2024,C877,Smartphone,Electronics,"29,945",3,"89,835",0,0,"89,835",UPI,Hyderabad,Online,,,,,
2797,April-2024,26-04-2024,C488,Printer,Electronics,"7,988",5,"39,940",15,5991,"33,949",UPI,Pune,Offline,,,,,
2798,May-2024,21-05-2024,C895,Office Chair,Furniture,"5,887",5,"29,435",15,4415.25,"25,019",UPI,Delhi,Online,,,,,
2799,May-2024,31-05-2024,C983,Laptop,Electronics,"56,831",5,"2,84,155",15,42623.25,"2,41,531",UPI,Bangalore,Offline,,,,,
2800,March-2024,11-03-2024,C813,Notebook,Stationery,-291,5,"-1,455",0,0,"-1,455",Debit Card,Mumbai,Offline,,,,,
2801,February-2024,14-02-2024,C562,Keyboard,Electronics,"2,996",2,"5,992",0,0,"5,992",Debit Card,Pune,Offline,,,,,
2802,January-2024,29-01-2024,C803,Headphones,Electronics,"4,467",1,"4,467",5,223.35,"4,243",Cash,Ahmedabad,Online,,,,,
2803,January-2024,02-01-2024,C496,Headphones,Electronics,"3,664",4,"14,656",0,0,"14,656",Debit Card,Bangalore,Online,,,,,
2804,March-2024,28-03-2024,C986,Notebook,Stationery,"1,583",4,"6,332",5,316.6,"6,015",Cash,Mumbai,Online,,,,,
2805,February-2024,12-02-2024,C242,Headphones,Electronics,"3,532",5,"17,660",0,0,"17,660",Cash,Ahmedabad,Offline,,,,,
2806,June-2024,27-06-2024,C540,Laptop,Electronics,"55,901",5,"2,79,505",10,27950.5,"2,51,554",UPI,Kolkata,Offline,,,,,
2807,January-2024,09-01-2024,C385,Tablet,Electronics,"20,282",4,"81,128",0,0,"81,128",UPI,Mumbai,Offline,,,,,
2808,June-2024,19-06-2024,C466,Office Chair,Furniture,"6,643",5,"33,215",5,1660.75,"31,554",Credit Card,Mumbai,Online,,,,,
2809,February-2024,11-02-2024,C188,Notebook,Stationery,"-1,115",2,"-2,230",15,-334.5,"-1,895",Debit Card,Chennai,Offline,,,,,
2810,January-2024,18-01-2024,C908,Headphones,Electronics,"2,884",4,"11,536",0,0,"11,536",UPI,Hyderabad,Online,,,,,
2811,February-2024,07-02-2024,C407,Headphones,Electronics,"3,558",4,"14,232",0,0,"14,232",Debit Card,Delhi,Online,,,,,
2812,January-2024,29-01-2024,C637,Keyboard,Electronics,"1,898",5,"9,490",0,0,"9,490",Debit Card,Bangalore,Offline,,,,,
2813,March-2024,03-03-2024,C981,Office Chair,Furniture,"8,281",2,"16,562",5,828.1,"15,733",Cash,Ahmedabad,Offline,,,,,
2814,February-2024,24-02-2024,C201,Headphones,Electronics,"2,088",5,"10,440",0,0,"10,440",Credit Card,Bangalore,Online,,,,,
2815,January-2024,18-01-2024,C589,Desk Lamp,Furniture,97,5,485,5,24.25,460,Credit Card,Kolkata,Offline,,,,,
2816,February-2024,27-02-2024,C947,Keyboard,Electronics,"1,164",1,"1,164",15,174.6,989,UPI,Pune,Offline,,,,,
2817,January-2024,08-01-2024,C297,Printer,Electronics,"8,600",4,"34,400",5,1720,"32,680",Credit Card,Ahmedabad,Offline,,,,,
2818,June-2024,14-06-2024,C992,Headphones,Electronics,"1,488",5,"7,440",10,744,"6,696",Cash,Mumbai,Offline,,,,,
2819,June-2024,02-06-2024,C131,Tablet,Electronics,"18,271",5,"91,355",0,0,"91,355",Credit Card,Delhi,Offline,,,,,
2820,March-2024,12-03-2024,C502,Keyboard,Electronics,"1,402",3,"4,206",10,420.6,"3,785",Debit Card,Chennai,Offline,,,,,
2821,May-2024,10-05-2024,C599,Tablet,Electronics,"21,102",5,"1,05,510",5,5275.5,"1,00,234",Cash,Pune,Online,,,,,
2822,June-2024,26-06-2024,C601,Printer,Electronics,"9,182",5,"45,910",0,0,"45,910",Debit Card,Chennai,Offline,,,,,
2823,March-2024,14-03-2024,C708,Desk Lamp,Furniture,733,3,"2,199",10,219.9,"1,979",Credit Card,Hyderabad,Offline,,,,,
2824,March-2024,19-03-2024,C296,Printer,Electronics,"9,120",4,"36,480",10,3648,"32,832",Debit Card,Kolkata,Online,,,,,
2825,June-2024,05-06-2024,C905,Headphones,Electronics,"3,785",3,"11,355",5,567.75,"10,787",Debit Card,Pune,Online,,,,,
2826,April-2024,28-04-2024,C695,Desk Lamp,Furniture,510,1,510,10,51,459,Credit Card,Hyderabad,Offline,,,,,
2827,February-2024,16-02-2024,C763,Office Chair,Furniture,"6,535",2,"13,070",15,1960.5,"11,109",Cash,Chennai,Offline,,,,,
2828,May-2024,17-05-2024,C449,Headphones,Electronics,"1,543",5,"7,715",0,0,"7,715",Debit Card,Mumbai,Offline,,,,,
2829,May-2024,20-05-2024,C502,Laptop,Electronics,"53,272",2,"1,06,544",10,10654.4,"95,889",Cash,Ahmedabad,Offline,,,,,
2830,May-2024,10-05-2024,C681,Tablet,Electronics,"18,815",3,"56,445",0,0,"56,445",Cash,Ahmedabad,Online,,,,,
2831,May-2024,01-05-2024,C547,Tablet,Electronics,"19,282",1,"19,282",5,964.1,"18,317",Credit Card,Mumbai,Offline,,,,,
2832,January-2024,14-01-2024,C142,Smartphone,Electronics,"29,136",1,"29,136",10,2913.6,"26,222",Credit Card,Mumbai,Offline,,,,,
2833,February-2024,22-02-2024,C140,Notebook,Stationery,"-1,635",1,"-1,635",0,0,"-1,635",Debit Card,Chennai,Offline,,,,,
2834,April-2024,20-04-2024,C346,Monitor,Electronics,"10,902",5,"54,510",10,5451,"49,059",Debit Card,Hyderabad,Online,,,,,
2835,January-2024,06-01-2024,C666,Notebook,Stationery,-583,2,"-1,166",5,-58.3,"-1,107",Cash,Hyderabad,Online,,,,,
2836,February-2024,11-02-2024,C193,Notebook,Stationery,"1,152",5,"5,760",10,576,"5,184",Cash,Mumbai,Online,,,,,
2837,March-2024,04-03-2024,C965,Tablet,Electronics,"18,905",2,"37,810",15,5671.5,"32,138",Credit Card,Bangalore,Online,,,,,
2838,March-2024,12-03-2024,C209,Laptop,Electronics,"53,978",3,"1,61,934",15,24290.1,"1,37,643",Cash,Ahmedabad,Online,,,,,
2839,February-2024,29-02-2024,C202,Smartphone,Electronics,"29,673",4,"1,18,692",15,17803.8,"1,00,888",Credit Card,Kolkata,Offline,,,,,
2840,January-2024,06-01-2024,C654,Keyboard,Electronics,340,4,"1,360",15,204,"1,156",Debit Card,Pune,Online,,,,,
2841,May-2024,07-05-2024,C619,Notebook,Stationery,-292,4,"-1,168",5,-58.4,"-1,109",Debit Card,Bangalore,Online,,,,,
2842,June-2024,02-06-2024,C957,Tablet,Electronics,"18,689",4,"74,756",5,3737.8,"71,018",Credit Card,Pune,Offline,,,,,
2843,April-2024,13-04-2024,C380,Monitor,Electronics,"12,928",3,"38,784",5,1939.2,"36,844",Cash,Ahmedabad,Online,,,,,
2844,June-2024,24-06-2024,C676,Monitor,Electronics,"12,643",1,"12,643",15,1896.45,"10,746",UPI,Kolkata,Offline,,,,,
2845,April-2024,02-04-2024,C490,Laptop,Electronics,"55,010",4,"2,20,040",15,33006,"1,87,034",Cash,Mumbai,Offline,,,,,
2846,March-2024,06-03-2024,C456,Monitor,Electronics,"11,102",3,"33,306",10,3330.6,"29,975",Cash,Bangalore,Online,,,,,
2847,February-2024,26-02-2024,C974,Notebook,Stationery,761,5,"3,805",5,190.25,"3,614",UPI,Kolkata,Offline,,,,,
2848,January-2024,13-01-2024,C878,Monitor,Electronics,"10,368",2,"20,736",0,0,"20,736",UPI,Chennai,Online,,,,,
2849,May-2024,14-05-2024,C361,Office Chair,Furniture,"5,610",3,"16,830",5,841.5,"15,988",Cash,Chennai,Online,,,,,
2850,February-2024,28-02-2024,C519,Keyboard,Electronics,182,5,910,0,0,910,Credit Card,Mumbai,Online,,,,,
2851,May-2024,26-05-2024,C770,Headphones,Electronics,"1,680",5,"8,400",15,1260,"7,140",Cash,Bangalore,Online,,,,,
2852,January-2024,05-01-2024,C927,Monitor,Electronics,"12,468",1,"12,468",0,0,"12,468",UPI,Chennai,Online,,,,,
2853,May-2024,16-05-2024,C227,Office Chair,Furniture,"7,266",3,"21,798",5,1089.9,"20,708",Credit Card,Bangalore,Online,,,,,
2854,January-2024,03-01-2024,C433,Headphones,Electronics,"3,638",3,"10,914",0,0,"10,914",UPI,Kolkata,Online,,,,,
2855,February-2024,12-02-2024,C149,Office Chair,Furniture,"5,638",2,"11,276",5,563.8,"10,712",Debit Card,Chennai,Offline,,,,,
2856,March-2024,03-03-2024,C565,Headphones,Electronics,"3,409",1,"3,409",5,170.45,"3,238",Credit Card,Delhi,Online,,,,,
2857,April-2024,06-04-2024,C239,Laptop,Electronics,"54,176",4,"2,16,704",15,32505.6,"1,84,198",Cash,Kolkata,Offline,,,,,
2858,June-2024,14-06-2024,C632,Printer,Electronics,"10,221",5,"51,105",15,7665.75,"43,439",Debit Card,Kolkata,Online,,,,,
2859,May-2024,08-05-2024,C978,Office Chair,Furniture,"5,517",1,"5,517",5,275.85,"5,241",UPI,Pune,Offline,,,,,
2860,January-2024,30-01-2024,C718,Tablet,Electronics,"19,567",4,"78,268",10,7826.8,"70,441",Debit Card,Delhi,Offline,,,,,
2861,May-2024,04-05-2024,C303,Laptop,Electronics,"53,882",4,"2,15,528",5,10776.4,"2,04,751",Cash,Bangalore,Offline,,,,,
2862,April-2024,11-04-2024,C350,Headphones,Electronics,567,2,"1,134",15,170.1,963,Debit Card,Ahmedabad,Offline,,,,,
2863,April-2024,29-04-2024,C829,Office Chair,Furniture,"6,521",2,"13,042",15,1956.3,"11,085",Credit Card,Kolkata,Online,,,,,
2864,March-2024,03-03-2024,C249,Smartphone,Electronics,"29,210",3,"87,630",0,0,"87,630",Debit Card,Ahmedabad,Offline,,,,,
2865,June-2024,16-06-2024,C993,Tablet,Electronics,"18,319",5,"91,595",10,9159.5,"82,435",Debit Card,Ahmedabad,Online,,,,,
2866,May-2024,02-05-2024,C169,Printer,Electronics,"8,357",2,"16,714",10,1671.4,"15,042",Credit Card,Delhi,Online,,,,,
2867,February-2024,07-02-2024,C862,Desk Lamp,Furniture,904,1,904,0,0,904,Credit Card,Pune,Online,,,,,
2868,April-2024,24-04-2024,C513,Printer,Electronics,"10,270",5,"51,350",15,7702.5,"43,647",Debit Card,Pune,Offline,,,,,
2869,April-2024,04-04-2024,C152,Desk Lamp,Furniture,"2,198",1,"2,198",15,329.7,"1,868",Cash,Kolkata,Online,,,,,
2870,June-2024,19-06-2024,C898,Desk Lamp,Furniture,"2,784",5,"13,920",0,0,"13,920",Credit Card,Kolkata,Offline,,,,,
2871,June-2024,18-06-2024,C831,Office Chair,Furniture,"7,996",3,"23,988",5,1199.4,"22,788",Credit Card,Hyderabad,Online,,,,,
2872,June-2024,06-06-2024,C493,Keyboard,Electronics,"1,115",2,"2,230",0,0,"2,230",UPI,Chennai,Online,,,,,
2873,February-2024,04-02-2024,C299,Tablet,Electronics,"20,331",2,"40,662",15,6099.3,"34,562",Credit Card,Kolkata,Offline,,,,,
2874,February-2024,23-02-2024,C100,Smartphone,Electronics,"28,669",1,"28,669",10,2866.9,"25,802",Cash,Mumbai,Online,,,,,
2875,April-2024,29-04-2024,C269,Office Chair,Furniture,"5,467",1,"5,467",15,820.05,"4,646",Debit Card,Pune,Offline,,,,,
2876,March-2024,07-03-2024,C690,Desk Lamp,Furniture,"2,044",3,"6,132",10,613.2,"5,518",Credit Card,Chennai,Online,,,,,
2877,February-2024,27-02-2024,C934,Laptop,Electronics,"54,777",4,"2,19,108",10,21910.8,"1,97,197",Debit Card,Chennai,Offline,,,,,
2878,April-2024,13-04-2024,C152,Notebook,Stationery,-650,3,"-1,950",0,0,"-1,950",Credit Card,Hyderabad,Online,,,,,
2879,March-2024,04-03-2024,C575,Headphones,Electronics,"4,293",1,"4,293",10,429.3,"3,863",Cash,Kolkata,Offline,,,,,
2880,May-2024,25-05-2024,C439,Keyboard,Electronics,-168,2,-336,5,-16.8,-319,Cash,Mumbai,Offline,,,,,
2881,January-2024,15-01-2024,C546,Tablet,Electronics,"21,338",4,"85,352",5,4267.6,"81,084",Cash,Ahmedabad,Online,,,,,
2882,March-2024,26-03-2024,C479,Smartphone,Electronics,"29,261",2,"58,522",15,8778.3,"49,743",Cash,Kolkata,Online,,,,,
2883,April-2024,13-04-2024,C540,Monitor,Electronics,"11,173",2,"22,346",5,1117.3,"21,228",Debit Card,Bangalore,Offline,,,,,
